time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.name,.position,.velocity,.effort
2023/03/02/11:24:45.852176,31200,1677774285,810958159,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.020677119493484497, 0.7716827392578125, -1.5669198036193848, 0.001395292580127716, 0.7722615003585815, -1.5688997507095337, 0.023670686408877373, 0.7816294431686401, -1.5698045492172241, -0.0011847664136439562, 0.776750922203064, -1.5771592855453491, 0.0021059513092041016, -3.1044435501098633, 3.1325995922088623, 1.5704468488693237, -0.0008213520050048828, -1.5695691108703613, -0.014187455177307129)","(0.021314281970262527, -0.030182724818587303, 0.08485366404056549, -0.01118493266403675, -0.030068328604102135, 0.03661080822348595, -0.02826419658958912, -0.0334201455116272, -0.02803501859307289, 0.00955059565603733, -0.014084729366004467, 0.00045036536175757647, 0.0029669716022908688, 0.0013130039442330599, -0.011923225596547127, -0.009482388384640217, 0.010264964774250984, 0.02287556417286396, -0.004266553558409214)","(-7.51416015625, 3.3530704975128174, 23.610990524291992, 6.761862754821777, 6.41768217086792, 25.777435302734375, -9.039115905761719, 5.297393321990967, 24.610305786132812, 8.726651191711426, 3.866196393966675, 25.777555465698242, -2.8384456634521484, -2.216362237930298, 0.33368101716041565, 0.0638151541352272, -0.03756788745522499, 0.005051884800195694, 0.19049015641212463)"
2023/03/02/11:24:45.882411,31201,1677774285,834958415,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.020632244646549225, 0.7708930969238281, -1.5660090446472168, 0.0013888648245483637, 0.7713465094566345, -1.5674296617507935, 0.023670686408877373, 0.7813272476196289, -1.5696288347244263, -0.001159141887910664, 0.7764174938201904, -1.5769835710525513, 0.0020914077758789062, -3.104480266571045, 3.1325676441192627, 1.5704833269119263, -0.000784754753112793, -1.5695600509643555, -0.014223337173461914)","(0.006260125432163477, -0.021830832585692406, 0.06283661723136902, -0.010869262740015984, -0.04144708067178726, 0.10638242959976196, 0.010439898818731308, -0.003024372737854719, -0.01837158203125, 0.005361595656722784, -0.0297184269875288, 0.02488754875957966, -0.004489729180932045, 0.0021633419673889875, 0.00302255991846323, -0.01007512491196394, 0.012555236928164959, -0.0022439812310039997, -0.007776936981827021)","(-7.144428730010986, 2.670525074005127, 22.646202087402344, 6.987884998321533, 6.160274982452393, 26.040016174316406, -8.806097984313965, 4.9828948974609375, 24.791872024536133, 8.506563186645508, 3.9664039611816406, 25.485462188720703, -2.8973562717437744, -2.036111354827881, 0.40942123532295227, 0.032819218933582306, -0.1108710840344429, -0.004306165035814047, 0.02129111811518669)"
2023/03/02/11:24:45.905132,31202,1677774285,861958223,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.020664308220148087, 0.7703217267990112, -1.5653858184814453, 0.0013888648245483637, 0.7701436281204224, -1.5658317804336548, 0.02374134585261345, 0.7811923027038574, -1.569740653038025, -0.001171954208984971, 0.7756157517433167, -1.5761686563491821, 0.002002716064453125, -3.104480266571045, 3.1326234340667725, 1.5704560279846191, -0.0007117986679077148, -1.5695509910583496, -0.0141754150390625)","(-0.001290801796130836, -0.02547190524637699, 0.010123975574970245, 0.005835765041410923, -0.04736604914069176, 0.02961684763431549, 0.006495016627013683, -0.009898832067847252, 0.01683090813457966, -0.020830294117331505, -0.037738919258117676, 0.04472952336072922, 0.0004404109495226294, 0.008169044740498066, 0.0022997946944087744, -0.0009839345002546906, 0.0020999349653720856, -0.012362337671220303, -0.01635754480957985)","(-7.44549560546875, 2.8518261909484863, 22.839065551757812, 7.061473846435547, 5.950146675109863, 26.560630798339844, -9.256246566772461, 5.155869007110596, 25.411989212036133, 8.600886344909668, 3.6499593257904053, 25.997604370117188, -2.5121703147888184, -2.096364974975586, 0.36734333634376526, 0.06928502023220062, -0.17134623229503632, -0.002434555208310485, -0.04347709193825722)"
2023/03/02/11:24:45.938296,31203,1677774285,891958351,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.020638616755604744, 0.7695513963699341, -1.5654977560043335, 0.0013825047062709928, 0.7689278721809387, -1.5654323101043701, 0.023754240944981575, 0.7802278995513916, -1.5697885751724243, -0.0011462619295343757, 0.7742305994033813, -1.5754815340042114, 0.0020542144775390625, -3.104473114013672, 3.132591485977173, 1.5704742670059204, -0.0007392168045043945, -1.5695419311523438, -0.014151453971862793)","(-0.01018882729113102, -0.01567973382771015, 0.00633378466591239, -0.0059273880906403065, -0.04268242046236992, 0.0032718542497605085, -0.0021575873252004385, -0.011134281754493713, -0.0016900263726711273, 0.02301153540611267, -0.05454201623797417, -0.014140736311674118, 0.0157359316945076, 0.012591746635735035, -0.0019777656998485327, -0.019424278289079666, -0.00844759214669466, -0.029959823936223984, 0.01737090013921261)","(-7.1180195808410645, 3.4063942432403564, 23.297117233276367, 7.203394889831543, 5.887108325958252, 26.407495498657227, -9.012636184692383, 5.360292911529541, 25.204994201660156, 8.517044067382812, 3.797633409500122, 25.961944580078125, -2.6979658603668213, -2.1485390663146973, 0.33788880705833435, 0.0619918592274189, -0.14019235968589783, -0.0061777750961482525, 0.2641293704509735)"
2023/03/02/11:24:45.951102,31204,1677774285,915958095,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.02068355865776539, 0.7688259482383728, -1.565417766571045, 0.001395292580127716, 0.7678978443145752, -1.5646812915802002, 0.02374134585261345, 0.7795143127441406, -1.5696927309036255, -0.0011655819835141301, 0.7731980681419373, -1.574682593345642, 0.0020766258239746094, -3.104473114013672, 3.1326074600219727, 1.5704742670059204, -0.0007756948471069336, -1.5695509910583496, -0.014199376106262207)","(0.02003944106400013, -0.02036578394472599, 0.020333031192421913, -0.0074667902663350105, -0.044108837842941284, 0.018047217279672623, 0.003980998881161213, -0.018615884706377983, -0.01602473482489586, -0.0048012207262218, -0.05145347863435745, 0.0007976188790053129, -0.001847717328928411, -0.012471147812902927, 0.005315635818988085, 0.021159987896680832, -0.011494457721710205, -0.006422975566238165, -0.021149665117263794)","(-7.27647590637207, 3.1984312534332275, 23.106361389160156, 7.140318870544434, 6.291604995727539, 26.44873809814453, -8.970269203186035, 5.386501312255859, 25.23117446899414, 8.49608325958252, 4.23010778427124, 25.79935646057129, -2.7432820796966553, -2.194314956665039, 0.34209659695625305, 0.05652198940515518, -0.092545285820961, -0.0061777750961482525, -0.12295709550380707)"
2023/03/02/11:24:45.978169,31205,1677774285,939958351,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.02068999782204628, 0.7681198120117188, -1.565209984779358, 0.0014592994702979922, 0.7668805122375488, -1.563866376876831, 0.023747794330120087, 0.7788521647453308, -1.5694530010223389, -0.0011783941881731153, 0.7721464037895203, -1.5736439228057861, 0.0020248889923095703, -3.1044654846191406, 3.132591485977173, 1.570465087890625, -0.0007573366165161133, -1.569532871246338, -0.0141754150390625)","(0.003166872076690197, -0.0414959192276001, -0.01928156055510044, 0.006698239129036665, -0.05859025940299034, 0.02483113668859005, 0.009529146365821362, -0.03808878734707832, 0.03226632997393608, 0.00088731967844069, -0.04001981019973755, -0.01135485153645277, -0.00873935129493475, 0.008971069008111954, -0.002128461841493845, 0.0026423041708767414, 0.008698608726263046, 0.007977033033967018, -0.0017918618395924568)","(-7.0810465812683105, 3.2517552375793457, 22.610387802124023, 6.704043388366699, 6.612050533294678, 25.5241756439209, -8.991453170776367, 5.365534782409668, 25.400054931640625, 8.663768768310547, 4.293396472930908, 25.955921173095703, -2.589207649230957, -2.0616941452026367, 0.38838228583335876, 0.038289088755846024, -0.11270366609096527, -0.009920994751155376, 0.3433532118797302)"
2023/03/02/11:24:46.023307,31206,1677774285,966958415,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.020638616755604744, 0.7671762108802795, -1.5649384260177612, 0.0014528717147186399, 0.7656134963035583, -1.5628756284713745, 0.02372213639318943, 0.7775664925575256, -1.5686860084533691, -0.001171954208984971, 0.770549476146698, -1.5722378492355347, 0.0020248889923095703, -3.104480266571045, 3.1325676441192627, 1.5704742670059204, -0.000784754753112793, -1.5695509910583496, -0.014163494110107422)","(0.005295163951814175, -0.015581279993057251, -0.03593861311674118, -0.021747292950749397, -0.0427747517824173, 0.022351814433932304, 0.002617655787616968, -0.05418768525123596, 0.029285777360200882, 0.010820201598107815, -0.0465947650372982, 0.05018199607729912, 0.005374937318265438, -0.006521671079099178, -0.012211659923195839, 0.002154590794816613, -0.026338690891861916, 0.03161535784602165, 0.04532574117183685)","(-6.769415855407715, 3.7210049629211426, 22.789472579956055, 6.793400764465332, 6.738127708435059, 25.694921493530273, -9.023228645324707, 5.244976997375488, 25.93277359008789, 8.49608325958252, 3.9031150341033936, 25.706270217895508, -2.5846760272979736, -2.0788614749908447, 0.37575891613960266, 0.032819218933582306, -0.12003398686647415, -0.0061777750961482525, 0.3287029564380646)"
2023/03/02/11:24:46.063374,31207,1677774285,996958287,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.02068999782204628, 0.7658473253250122, -1.5651780366897583, 0.0013888648245483637, 0.7640586495399475, -1.562588095664978, 0.023747794330120087, 0.7755542397499084, -1.5676313638687134, -0.0012425231980159879, 0.768215000629425, -1.5703681707382202, 0.002039670944213867, -3.104473114013672, 3.1325995922088623, 1.5704742670059204, -0.0007482767105102539, -1.569532871246338, -0.014211416244506836)","(-0.0031432865653187037, -0.050653278827667236, -0.01650446094572544, 0.000569589901715517, -0.049282751977443695, -0.022440072149038315, -0.004164425190538168, -0.07305125892162323, -0.005626794416457415, 0.0002149934007320553, -0.06815660744905472, 0.10234671086072922, 0.0171147920191288, 0.003318315139040351, -0.005951534956693649, -0.009475689381361008, 0.01078429538756609, -0.013199671171605587, -0.033168915659189224)","(-7.324012756347656, 3.2730846405029297, 23.88383674621582, 7.555569171905518, 6.1129961013793945, 25.837581634521484, -9.266838073730469, 5.328843116760254, 26.065757751464844, 8.742371559143066, 3.9822261333465576, 25.86575698852539, -2.6073338985443115, -2.0781891345977783, 0.36734333634376526, 0.0619918592274189, -0.1475226879119873, -0.004306165035814047, -0.2277573049068451)"
2023/03/02/11:24:46.063409,31208,1677774286,23958351,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.020677119493484497, 0.7647239565849304, -1.565369963645935, 0.0014337237225845456, 0.7625551223754883, -1.562380313873291, 0.02370285987854004, 0.7737669944763184, -1.5667685270309448, -0.00126814772374928, 0.7661179304122925, -1.5688341856002808, 0.0020470619201660156, -3.1044507026672363, 3.1326234340667725, 1.5704560279846191, -0.0007392168045043945, -1.569523811340332, -0.014163494110107422)","(-0.011304985731840134, -0.03558073937892914, 0.01675877347588539, 0.0037984380032867193, -0.05629880726337433, 0.03790283203125, -0.0025778869166970253, -0.05650786682963371, 0.04679315909743309, 0.0036805637646466494, -0.05244917422533035, 0.00448747118934989, 0.001396990497596562, -0.003982590511441231, -0.0035159215331077576, -0.006576059386134148, -0.001253305235877633, -0.017217017710208893, 0.002189389429986477)","(-7.213093280792236, 3.880976676940918, 24.45623207092285, 7.213907718658447, 6.244326114654541, 25.799623489379883, -8.975565910339355, 5.459884166717529, 26.211009979248047, 8.70044994354248, 4.298670768737793, 25.33596420288086, -2.6390552520751953, -2.2958004474639893, 0.30422648787498474, 0.07657817751169205, -0.11636883020401001, -0.0005629452061839402, -0.14118139445781708)"
2023/03/02/11:24:46.107632,31209,1677774286,47958095,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.02070280909538269, 0.7637737989425659, -1.565114140510559, 0.0014400838408619165, 0.7611793875694275, -1.5610061883926392, 0.023645028471946716, 0.7729054689407349, -1.5663690567016602, -0.0012168309185653925, 0.7646748423576355, -1.5673004388809204, 0.002098560333251953, -3.1044583320617676, 3.132615566253662, 1.5704560279846191, -0.0007938146591186523, -1.569532871246338, -0.0141754150390625)","(-0.00546906515955925, -0.029759680852293968, 0.037874165922403336, -0.011617065407335758, -0.02725178375840187, 0.04403224214911461, -0.014237532392144203, -0.0263921320438385, -0.01157124899327755, 0.012586303055286407, -0.03459198772907257, 0.05215916782617569, 0.003960214089602232, -0.0046289884485304356, 0.013338521122932434, 0.003899692790582776, -0.0323428213596344, -0.0067599439062178135, -0.006792898755520582)","(-7.228939056396484, 3.24642276763916, 23.61663246154785, 6.940577983856201, 6.375656604766846, 25.649547576904297, -8.843169212341309, 5.611891746520996, 25.656291961669922, 8.375558853149414, 4.2564778327941895, 25.341184616088867, -2.9109511375427246, -2.225114107131958, 0.32947322726249695, 0.0619918592274189, -0.09804302453994751, -0.0061777750961482525, 0.15007762610912323)"
2023/03/02/11:24:46.119669,31210,1677774286,74958415,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.020625805482268333, 0.7630420327186584, -1.5644270181655884, 0.0015233063604682684, 0.7598806023597717, -1.5592164993286133, 0.023664304986596107, 0.7723011374473572, -1.5659056901931763, -0.0011912063928321004, 0.7635270953178406, -1.5659420490264893, 0.0020470619201660156, -3.104495048522949, 3.1325836181640625, 1.5704742670059204, -0.0007666349411010742, -1.5695419311523438, -0.014199376106262207)","(-0.006285922601819038, -0.029807234182953835, 0.05231822654604912, 0.004726364277303219, -0.053502753376960754, 0.09307491779327393, 0.021421467885375023, -0.0363936722278595, 0.0059615629725158215, 0.0050214421935379505, -0.030940033495426178, 0.04669189453125, 0.0035617651883512735, -0.0033557366114109755, 0.0004573673359118402, -0.006954392418265343, -0.028261899948120117, 0.008271646685898304, -0.005991412792354822)","(-6.632086753845215, 3.6783459186553955, 22.65091896057129, 6.551609516143799, 6.6908488273620605, 25.062511444091797, -9.092074394226074, 5.590925216674805, 25.541465759277344, 8.155471801757812, 4.44634485244751, 25.702688217163086, -2.6707763671875, -2.0238239765167236, 0.4262523949146271, 0.04011237993836403, -0.0742194876074791, -0.004306165035814047, -0.11605248600244522)"
2023/03/02/11:24:46.167325,31211,1677774286,101953359,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.020670680329203606, 0.7620856165885925, -1.5632766485214233, 0.0014656595885753632, 0.7587864398956299, -1.5576505661010742, 0.02365785837173462, 0.7717161774635315, -1.5655221939086914, -0.0012809599284082651, 0.7626869082450867, -1.5650793313980103, 0.002061605453491211, -3.104473114013672, 3.132591485977173, 1.5704468488693237, -0.0007482767105102539, -1.5695509910583496, -0.014187455177307129)","(0.0135585842654109, -0.037013836205005646, 0.0482991561293602, -0.027669571340084076, -0.04804691672325134, 0.06625828891992569, -0.011578620411455631, -0.010265391319990158, 0.0577189140021801, 0.005809477996081114, -0.0286484993994236, 0.026917429640889168, 0.003804248757660389, -0.015155867673456669, 0.01404928881675005, 0.0005043015698902309, -0.012551549822092056, -0.019616175442934036, -0.012141074053943157)","(-6.9331536293029785, 3.7103402614593506, 23.456724166870117, 6.940577983856201, 6.9797749519348145, 25.583036422729492, -9.213879585266113, 5.355051517486572, 26.150667190551758, 8.784293174743652, 4.309218883514404, 26.177324295043945, -2.7432820796966553, -2.2342019081115723, 0.32947322726249695, 0.06016857177019119, -0.1420249491930008, -0.00804938469082117, -0.10810661315917969)"
2023/03/02/11:24:46.207343,31212,1677774286,146953039,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.0207156203687191, 0.7603586912155151, -1.5613270998001099, 0.0014849428553134203, 0.7564701437950134, -1.5546784400939941, 0.02361937239766121, 0.7702118754386902, -1.5637484788894653, -0.001248963177204132, 0.7606987357139587, -1.5627143383026123, 0.0020914077758789062, -3.104480266571045, 3.132575511932373, 1.5704560279846191, -0.000784754753112793, -1.5695691108703613, -0.014163494110107422)","(-0.001042354037053883, -0.029395338147878647, 0.055084228515625, 0.029627321287989616, -0.054489247500896454, 0.04839163273572922, -0.019157811999320984, -0.0499650239944458, 0.09596946090459824, 0.011313417926430702, -0.040237557142972946, 0.045707933604717255, 0.0020353395957499743, -0.020518124103546143, -0.01728205569088459, -0.014247419312596321, -0.015269208699464798, -0.0010372429387643933, 0.05044112354516983)","(-6.838079929351807, 3.8009908199310303, 22.94027328491211, 6.9510908126831055, 6.375656604766846, 25.218406677246094, -9.182104110717773, 5.664308071136475, 26.95885467529297, 8.24455451965332, 4.525455951690674, 25.93033218383789, -2.856571912765503, -2.1939785480499268, 0.33788880705833435, 0.04375895857810974, -0.0430656298995018, -0.0061777750961482525, 0.19078834354877472)"
2023/03/02/11:24:46.251829,31213,1677774286,173953359,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.020677119493484497, 0.7589207291603088, -1.5602885484695435, 0.001504158484749496, 0.7547937631607056, -1.5531764030456543, 0.023567989468574524, 0.7684246301651001, -1.5620068311691284, -0.0013323444873094559, 0.7586594223976135, -1.560381531715393, 0.002061605453491211, -3.104487895965576, 3.132575511932373, 1.5705015659332275, -0.0007756948471069336, -1.569532871246338, -0.0141754150390625)","(-0.009050707332789898, -0.05037834867835045, 0.039395883679389954, 0.0009166297386400402, -0.06080913171172142, 0.07810280472040176, 0.007628594990819693, -0.10366059094667435, 0.09808164834976196, -0.01453033834695816, -0.10950863361358643, 0.07501035928726196, 0.007377014961093664, 0.00408359058201313, -0.008885787799954414, -0.008391323499381542, -0.016623113304376602, 0.008737294003367424, 0.03835272043943405)","(-6.500040054321289, 3.235758066177368, 22.56106185913086, 6.683017730712891, 6.239073276519775, 25.390640258789062, -9.14503288269043, 5.9525980949401855, 26.369678497314453, 8.344118118286133, 4.620389461517334, 25.772239685058594, -2.856571912765503, -2.0648932456970215, 0.37155112624168396, 0.016409609466791153, -0.07605206966400146, -0.0061777750961482525, 0.27283215522766113)"
2023/03/02/11:24:46.251883,31214,1677774286,194953295,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.02068355865776539, 0.7580541968345642, -1.5596814155578613, 0.001510518603026867, 0.7537379860877991, -1.552249789237976, 0.023401014506816864, 0.7671003937721252, -1.5609841346740723, -0.001364341122098267, 0.7569985389709473, -1.558607816696167, 0.0020542144775390625, -3.1044507026672363, 3.1325995922088623, 1.5704377889633179, -0.0007756948471069336, -1.569532871246338, -0.014187455177307129)","(0.012456902302801609, -0.022239014506340027, -0.000632546260021627, -0.004975822288542986, -0.04515359550714493, 0.050076574087142944, 0.024863649159669876, -0.059849485754966736, 0.06402033567428589, -0.005326020997017622, -0.07196816056966782, 0.09852924197912216, -0.012390228919684887, 0.0024119934532791376, 0.002770119346678257, -0.016886889934539795, 0.004511444363743067, -0.015332327224314213, 0.06222730875015259)","(-6.669060230255127, 3.8969738483428955, 22.85586929321289, 6.64096736907959, 6.769646644592285, 25.80621337890625, -8.922606468200684, 5.753416061401367, 25.20836067199707, 8.501323699951172, 4.119351863861084, 25.969390869140625, -2.661713123321533, -2.2153537273406982, 0.32105764746665955, 0.05652198940515518, -0.09987560659646988, 0.0031802747398614883, 0.0475943349301815)"
2023/03/02/11:24:46.295736,31215,1677774286,221953103,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.020760562270879745, 0.7571040391921997, -1.559170126914978, 0.0014913706108927727, 0.7525479793548584, -1.5512590408325195, 0.023401014506816864, 0.7660396099090576, -1.5600253343582153, -0.0014156579272821546, 0.7554272413253784, -1.557041883468628, 0.002061605453491211, -3.1044583320617676, 3.132591485977173, 1.570465087890625, -0.0007392168045043945, -1.569532871246338, -0.014211416244506836)","(-0.013106648810207844, -0.035071998834609985, 0.019788337871432304, 0.010722106322646141, -0.0341016985476017, 0.002520937006920576, -0.0066967797465622425, -0.027460573241114616, 0.025333289057016373, -0.009193242527544498, -0.05491416156291962, 0.08651456236839294, 0.0035509022418409586, -0.009107955731451511, -0.009057121351361275, -0.0070168450474739075, -0.01703469268977642, -0.00040746823651716113, -0.03467608988285065)","(-7.397958755493164, 3.3157436847686768, 23.150440216064453, 6.72506856918335, 6.811672210693359, 25.641538619995117, -9.017931938171387, 5.774382591247559, 25.522071838378906, 8.674248695373535, 3.882018566131592, 25.808542251586914, -2.752345085144043, -2.199531078338623, 0.35051217675209045, 0.05287541076540947, -0.1548530012369156, -0.002434555208310485, -0.1636379510164261)"
2023/03/02/11:24:46.307484,31216,1677774286,248953167,,"['front_left_hip_x', 'front_left_hip_y', 'front_left_knee', 'front_right_hip_x', 'front_right_hip_y', 'front_right_knee', 'rear_left_hip_x', 'rear_left_hip_y', 'rear_left_knee', 'rear_right_hip_x', 'rear_right_hip_y', 'rear_right_knee', 'arm_joint1', 'arm_joint2', 'arm_joint3', 'arm_joint4', 'arm_joint5', 'arm_joint6', 'arm_gripper']","(0.02070280909538269, 0.7562824487686157, -1.558674693107605, 0.0014656595885753632, 0.7516137957572937, -1.5504599809646606, 0.023420291021466255, 0.7647345066070557, -1.55889093875885, -0.0014092857018113136, 0.7543883323669434, -1.55616295337677, 0.0019953250885009766, -3.1045095920562744, 3.1325595378875732, 1.5704742670059204, -0.0007573366165161133, -1.569532871246338, -0.014199376106262207)","(0.0012414955999702215, -0.03977798670530319, 0.055690884590148926, -0.011520856991410255, -0.045256294310092926, 0.03366736322641373, 0.007762525230646133, -0.06008363515138626, 0.0226593017578125, 0.008095940575003624, -0.04181176424026489, 0.0349528007209301, -0.0036783176474273205, 0.0038796679582446814, -0.007897145114839077, 0.006592930760234594, -0.021024448797106743, -0.02058224380016327, -0.04294118285179138)","(-6.610959529876709, 3.6783459186553955, 23.3048095703125, 7.177113056182861, 6.990281581878662, 26.198715209960938, -9.240358352661133, 5.276426792144775, 26.483667373657227, 8.501323699951172, 4.583470821380615, 25.594356536865234, -2.4577910900115967, -2.0351028442382812, 0.39679786562919617, 0.04375895857810974, -0.13102947175502777, -0.009920994751155376, -0.21323922276496887)"
